X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,TypeOfSteel_A300,TypeOfSteel_A400,Fault_class
1325.0,1334.0,1959035.0,1959052.0,112.0,16.0,17.0,11439.0,84.0,127.0,1358.0,40.0,0.0353,0.268,0.5294,0.0066,0.5625,1.0,1.0,2.0492,0.9542,1.2305,0.4706,-0.2021,0.2699,0,1,Pastry
1260.0,1271.0,552783.0,552815.0,208.0,24.0,32.0,22478.0,84.0,126.0,1350.0,50.0,0.117,0.4091,0.3438,0.0082,0.4583,1.0,1.0,2.3181,1.0414,1.5051,0.6563,-0.1557,0.5822,0,1,Pastry
1245.0,1258.0,702370.0,702405.0,337.0,26.0,35.0,33379.0,68.0,125.0,1354.0,50.0,0.1418,0.2593,0.3714,0.0096,0.5,1.0,1.0,2.5276,1.1139,1.5441,0.6286,-0.2262,0.7347,0,1,Pastry
1687.0,1696.0,150712.0,150740.0,167.0,24.0,28.0,9559.0,23.0,,1698.0,90.0,0.0024,0.3373,0.3214,0.0053,0.375,1.0,1.0,2.2227,0.9542,1.4472,0.6786,,0.417,0,1,Pastry
1507.0,1516.0,188768.0,188800.0,200.0,24.0,32.0,21691.0,90.0,125.0,1696.0,90.0,0.2123,0.3056,0.2813,0.0053,0.375,1.0,1.0,2.301,0.9542,1.5051,0.7188,-0.1527,0.4763,0,1,Pastry
1688.0,1694.0,247330.0,247414.0,359.0,29.0,84.0,19226.0,30.0,,1696.0,90.0,0.0024,0.2877,0.0714,0.0035,0.2069,1.0,1.0,2.5551,0.7782,1.9243,0.9286,,0.7933,0,1,Pastry
1685.0,1692.0,297096.0,297166.0,349.0,33.0,70.0,24697.0,45.0,,1698.0,90.0,0.0071,0.2878,0.1,0.0041,0.2121,1.0,1.0,2.5428,0.8451,1.8451,0.9,,0.7776,0,1,Pastry
1687.0,1694.0,348227.0,348257.0,140.0,12.0,30.0,9253.0,38.0,101.0,1698.0,90.0,0.0047,0.3333,0.2333,0.0041,0.5833,1.0,1.0,2.1461,0.8451,1.4771,0.7667,,0.3509,0,1,Pastry
1571.0,1583.0,435871.0,435916.0,379.0,35.0,45.0,37695.0,80.0,124.0,1700.0,90.0,0.1376,0.2982,0.2667,0.0071,0.3429,1.0,1.0,2.5786,1.0792,1.6532,0.7333,-0.223,0.8299,0,1,Pastry
757.0,766.0,487568.0,487588.0,121.0,13.0,20.0,13345.0,89.0,134.0,1698.0,90.0,0.8916,0.3278,0.45,0.0053,0.6923,1.0,1.0,2.0828,0.9542,1.301,0.55,-0.1384,0.3068,0,1,Pastry
1568.0,1583.0,564536.0,564621.0,762.0,63.0,86.0,78455.0,88.0,124.0,1698.0,90.0,0.1355,0.4024,0.1765,0.0088,0.2381,0.9884,1.0,2.8819,1.1761,1.9294,0.8235,-0.1956,0.9985,0,1,Pastry
1571.0,1585.0,689792.0,689890.0,861.0,78.0,98.0,90154.0,91.0,126.0,1696.0,90.0,0.1309,0.3724,0.1429,0.0082,0.1795,1.0,1.0,2.935,1.1461,1.9912,0.8571,-0.182,0.9992,0,1,Pastry
1575.0,1589.0,815462.0,815504.0,335.0,37.0,42.0,32766.0,86.0,124.0,1696.0,90.0,0.1262,0.4303,0.3333,0.0082,0.3784,1.0,1.0,2.525,1.1461,1.6233,0.6667,-0.2359,0.8705,0,1,Pastry
1579.0,1590.0,939827.0,939860.0,242.0,24.0,33.0,24672.0,90.0,119.0,1698.0,90.0,0.1272,0.3333,0.3333,0.0065,0.4583,1.0,1.0,2.3838,1.0414,1.5185,0.6667,-0.2035,0.5999,0,1,Pastry
1395.0,1407.0,1108752.0,1108782.0,264.0,26.0,30.0,25531.0,64.0,126.0,1696.0,90.0,0.3408,0.2667,0.4,0.0071,0.4615,1.0,1.0,2.4216,1.0792,1.4771,0.6,-0.2445,0.5951,0,1,Pastry
5.0,13.0,1137189.0,1137216.0,134.0,20.0,27.0,14605.0,94.0,125.0,1694.0,90.0,0.0059,0.3796,0.2963,0.0047,0.4,1.0,1.0,2.1271,0.9031,1.4314,0.7037,-0.1485,0.3601,0,1,Pastry
1578.0,1590.0,1208774.0,1208843.0,372.0,56.0,70.0,37930.0,77.0,125.0,1696.0,90.0,0.125,0.5507,0.1739,0.0071,0.2143,0.9857,1.0,2.5705,1.0792,1.8389,0.8261,-0.2034,0.9708,0,1,Pastry
1595.0,1611.0,1594430.0,1594517.0,794.0,59.0,87.0,84410.0,62.0,127.0,1696.0,90.0,0.1002,0.4296,0.1839,0.0094,0.2712,1.0,1.0,2.8998,1.2041,1.9395,0.8161,-0.1694,0.9993,0,1,Pastry
10.0,22.0,1678200.0,1678232.0,227.0,28.0,32.0,23706.0,77.0,127.0,1698.0,90.0,0.0118,0.4089,0.375,0.0071,0.4286,1.0,1.0,2.356,1.0792,1.5051,0.625,-0.1841,0.633,0,1,Pastry
1593.0,1608.0,1724027.0,1724129.0,927.0,65.0,103.0,89508.0,68.0,127.0,1698.0,90.0,0.106,0.3941,0.1471,0.0088,0.2308,0.9903,1.0,2.9671,1.1761,2.0086,0.8529,-0.2456,0.9997,0,1,Pastry
9.0,18.0,1743219.0,1743250.0,227.0,22.0,31.0,21864.0,74.0,126.0,1698.0,90.0,0.0106,0.1864,0.2903,0.0053,0.4091,1.0,1.0,2.356,0.9542,1.4914,0.7097,-0.2475,0.4613,0,1,Pastry
1505.0,1514.0,1751260.0,1751304.0,271.0,35.0,45.0,28268.0,85.0,127.0,1700.0,90.0,0.2188,0.3157,0.2045,0.0053,0.2571,0.9778,1.0,2.433,0.9542,1.6435,0.7954,-0.1851,0.6514,0,1,Pastry
1470.0,1488.0,1771553.0,1771642.0,771.0,50.0,89.0,76380.0,63.0,127.0,1698.0,90.0,0.2474,0.5187,0.2023,0.0106,0.36,1.0,1.0,2.887,1.2553,1.9494,0.7977,-0.2261,0.9998,0,1,Pastry
1643.0,1656.0,1809470.0,1809524.0,471.0,37.0,54.0,43880.0,62.0,125.0,1698.0,90.0,0.0495,0.3291,0.2407,0.0077,0.3514,1.0,1.0,2.673,1.1139,1.7324,0.7593,-0.2722,0.9349,0,1,Pastry
1555.0,1570.0,1823955.0,1823987.0,285.0,24.0,32.0,29895.0,81.0,126.0,1698.0,90.0,0.1508,0.4063,0.4688,0.0088,0.625,1.0,1.0,2.4548,1.1761,1.5051,0.5313,-0.1805,0.7659,0,1,Pastry
923.0,931.0,1120157.0,1120180.0,120.0,17.0,23.0,12238.0,84.0,124.0,1688.0,70.0,0.8969,0.3478,0.3478,0.0047,0.4706,1.0,1.0,2.0792,0.9031,1.3617,0.6522,-0.2033,0.3125,1,0,Pastry
1540.0,1558.0,1511165.0,1511591.0,,,,,30.0,133.0,1688.0,70.0,0.154,0.3889,0.0422,0.0107,0.0717,0.9977,1.0,3.6708,1.2553,2.6294,0.9578,-0.2424,1.0,1,0,Pastry
1251.0,1256.0,458923.0,458941.0,70.0,15.0,18.0,8051.0,106.0,127.0,1356.0,40.0,0.1475,0.2222,0.2778,0.0037,0.3333,1.0,1.0,1.8451,0.699,1.2553,0.7222,-0.1015,0.1954,0,1,Pastry
83.0,92.0,3528981.0,3529007.0,180.0,18.0,26.0,19118.0,80.0,127.0,1362.0,40.0,0.1219,0.2308,0.3462,0.0066,0.5,1.0,1.0,2.2553,0.9542,1.415,0.6539,-0.1702,0.3882,0,1,Pastry
375.0,386.0,1063504.0,1063527.0,170.0,18.0,23.0,18052.0,79.0,127.0,1698.0,60.0,0.4417,0.3281,0.4783,0.0065,0.6111,1.0,1.0,2.2304,1.0414,1.3617,0.5217,-0.1704,0.4187,0,1,Pastry
1136.0,1142.0,1421726.0,1421746.0,83.0,14.0,20.0,9917.0,110.0,134.0,1696.0,60.0,0.6533,0.3083,0.3,0.0035,0.4286,1.0,1.0,1.9191,0.7782,1.301,0.7,-0.0666,0.2288,0,1,Pastry
451.0,465.0,2550845.0,2551201.0,,,,,28.0,126.0,1364.0,80.0,0.6613,0.4573,0.0393,0.0103,0.0657,0.9916,1.0,3.4322,1.1461,2.5515,0.9607,,1.0,1,0,Pastry
1331.0,1336.0,4270168.0,4270218.0,177.0,15.0,50.0,17388.0,65.0,126.0,1360.0,100.0,0.0353,0.292,0.1,0.0037,0.3333,1.0,1.0,2.248,0.699,1.699,0.9,-0.2325,0.4138,1,0,Pastry
172.0,183.0,212157.0,212188.0,221.0,26.0,31.0,22508.0,66.0,125.0,1358.0,40.0,0.2533,0.3519,0.3548,0.0081,0.4231,1.0,1.0,2.3444,1.0414,1.4914,0.6452,-0.2043,0.5642,0,1,Pastry
30.0,38.0,2277670.0,2277688.0,109.0,16.0,18.0,11573.0,89.0,126.0,1358.0,40.0,0.0442,0.2431,0.4444,0.0059,0.5,1.0,1.0,2.0374,0.9031,1.2553,0.5556,-0.1705,0.2583,0,1,Pastry
389.0,399.0,,,104.0,14.0,14.0,11748.0,84.0,135.0,1362.0,40.0,0.5712,0.2571,0.7143,0.0073,0.7143,1.0,1.0,2.017,1.0,1.1461,0.2857,-0.1175,0.2532,0,1,Pastry
450.0,466.0,,,,,,,37.0,133.0,1360.0,40.0,0.6618,0.4189,0.0448,0.0118,0.0724,1.0,1.0,3.521,1.2041,2.5527,0.9552,-0.1436,1.0,0,1,Pastry
41.0,54.0,,,501.0,33.0,53.0,46520.0,49.0,127.0,1358.0,40.0,0.0604,0.2729,0.2453,0.0096,0.3939,1.0,1.0,2.6998,1.1139,1.7243,0.7547,-0.2746,0.9294,0,1,Pastry
295.0,308.0,,,291.0,20.0,33.0,28711.0,68.0,126.0,1358.0,40.0,0.4345,0.3217,0.3939,0.0096,0.65,1.0,1.0,2.4639,1.1139,1.5185,0.6061,-0.2292,0.6995,0,1,Pastry
268.0,279.0,,,444.0,43.0,61.0,45269.0,78.0,126.0,1360.0,40.0,0.3941,0.3383,0.1803,0.0081,0.2558,1.0,1.0,2.6474,1.0414,1.7853,0.8197,-0.2035,0.9212,0,1,Pastry
62.0,74.0,,,258.0,27.0,31.0,26902.0,75.0,125.0,1360.0,40.0,0.0912,0.3065,0.3871,0.0088,0.4444,1.0,1.0,2.4116,1.0792,1.4914,0.6129,-0.1854,0.6142,0,1,Pastry
18.0,26.0,471253.0,471281.0,168.0,24.0,28.0,20267.0,102.0,143.0,1360.0,70.0,0.0265,0.25,0.2857,0.0059,0.3333,1.0,1.0,2.2253,0.9031,1.4472,0.7143,-0.0575,0.3725,1,0,Pastry
16.0,26.0,786881.0,786900.0,136.0,19.0,19.0,16571.0,99.0,143.0,1358.0,70.0,0.0236,0.2842,0.5263,0.0074,0.5263,1.0,1.0,2.1335,1.0,1.2787,0.4737,-0.0481,0.3212,1,0,Pastry
19.0,28.0,808173.0,808199.0,119.0,26.0,26.0,14471.0,97.0,143.0,1358.0,70.0,0.028,0.4915,0.3462,0.0066,0.3462,1.0,1.0,2.0756,0.9542,1.415,0.6539,-0.05,0.3882,1,0,Pastry
16.0,26.0,1377748.0,1377782.0,257.0,21.0,34.0,31058.0,91.0,151.0,1356.0,70.0,0.0236,0.2441,0.2941,0.0074,0.4762,1.0,1.0,2.4099,1.0,1.5315,0.7059,-0.0559,0.5626,1,0,Pastry
14.0,23.0,1461247.0,1461302.0,265.0,47.0,56.0,34055.0,106.0,156.0,1358.0,70.0,0.0206,0.4647,0.1636,0.0066,0.1915,0.9821,1.0,2.4232,0.9542,1.7404,0.8364,0.004,0.7833,1,0,Pastry
13.0,21.0,1488612.0,1488636.0,105.0,18.0,24.0,13943.0,120.0,150.0,1358.0,70.0,0.0192,0.4531,0.3333,0.0059,0.4444,1.0,1.0,2.0212,0.9031,1.3802,0.6667,0.0374,0.3241,1,0,Pastry
15.0,24.0,1620686.0,1620708.0,154.0,20.0,22.0,19711.0,103.0,156.0,1358.0,70.0,0.0221,0.2222,0.4091,0.0066,0.45,1.0,1.0,2.1875,0.9542,1.3424,0.5909,0.0,0.3329,1,0,Pastry
17.0,26.0,1651888.0,1651909.0,145.0,18.0,21.0,18695.0,101.0,156.0,1358.0,70.0,0.025,0.2328,0.4286,0.0066,0.5,1.0,1.0,2.1614,0.9542,1.3222,0.5714,0.0073,0.3197,1,0,Pastry
1166.0,1185.0,2258648.0,2258662.0,123.0,33.0,17.0,15858.0,116.0,143.0,1708.0,100.0,0.6124,0.5376,0.7368,0.0111,0.5758,0.8235,0.0,2.0899,1.2787,1.1461,-0.2632,0.0072,0.4399,1,0,Z_Scratch
7.0,19.0,21512.0,21518.0,56.0,13.0,6.0,6632.0,108.0,132.0,1354.0,70.0,0.0103,0.2222,0.5,0.0089,0.9231,1.0,0.0,1.7482,1.0792,0.7782,-0.5,-0.0748,0.1773,1,0,Z_Scratch
37.0,53.0,50442.0,50467.0,226.0,33.0,31.0,25563.0,100.0,132.0,1354.0,70.0,0.0547,0.435,0.64,0.0118,0.4848,0.8065,1.0,2.3541,1.2041,1.3979,0.36,-0.1163,0.6574,1,0,Z_Scratch
39.0,51.0,66522.0,66578.0,436.0,41.0,56.0,39043.0,71.0,117.0,1354.0,70.0,0.0576,0.3512,0.2143,0.0089,0.2927,1.0,1.0,2.6395,1.0792,1.7482,0.7857,-0.3004,0.9216,1,0,Z_Scratch
193.0,205.0,82308.0,82319.0,84.0,19.0,11.0,9155.0,99.0,118.0,1354.0,70.0,0.2851,0.3636,0.9167,0.0089,0.6316,1.0,0.0,1.9243,1.0792,1.0414,-0.0833,-0.1485,0.2432,1,0,Z_Scratch
145.0,159.0,102099.0,102111.0,63.0,20.0,15.0,7752.0,109.0,140.0,1354.0,70.0,0.2142,0.625,0.8571,0.0103,0.7,0.8,0.0,1.7993,1.1461,1.0792,-0.1429,-0.0387,0.2901,1,0,Z_Scratch
39.0,60.0,118073.0,118242.0,1590.0,143.0,172.0,154035.0,80.0,116.0,1354.0,70.0,0.0576,0.552,0.1243,0.0155,0.1469,0.9826,1.0,3.2014,1.3222,2.2279,0.8757,-0.2431,1.0,1,0,Z_Scratch
141.0,182.0,133683.0,133829.0,,,161.0,,96.0,127.0,1354.0,70.0,0.2083,0.6213,0.2808,0.0303,0.204,0.9068,1.0,3.3554,1.6128,2.1644,0.7192,-0.1426,1.0,1,0,Z_Scratch
68.0,103.0,149046.0,149092.0,521.0,90.0,54.0,62926.0,104.0,135.0,1354.0,70.0,0.1004,0.6764,0.7609,0.0258,0.3889,0.8518,1.0,2.7168,1.5441,1.6628,0.2391,-0.0564,0.9998,1,0,Z_Scratch
81.0,94.0,162885.0,162940.0,395.0,54.0,59.0,41476.0,92.0,127.0,1356.0,70.0,0.1195,0.4475,0.2364,0.0096,0.2407,0.9322,1.0,2.5966,1.1139,1.7404,0.7636,-0.1797,0.94,1,0,Z_Scratch
0.0,17.0,177337.0,177387.0,353.0,53.0,56.0,32335.0,79.0,118.0,1352.0,70.0,0.0,0.5847,0.34,0.0126,0.3207,0.8929,1.0,2.5478,1.2305,1.699,0.66,-0.2844,0.9747,1,0,Z_Scratch
94.0,106.0,190885.0,190920.0,205.0,33.0,36.0,22913.0,98.0,125.0,1354.0,70.0,0.1389,0.5119,0.3429,0.0089,0.3636,0.9722,1.0,2.3117,1.0792,1.5441,0.6571,-0.1268,0.6868,1,0,Z_Scratch
10.0,21.0,204933.0,204953.0,135.0,16.0,23.0,8781.0,46.0,,1356.0,70.0,0.0148,0.3864,0.55,0.0081,0.6875,0.8696,1.0,2.1303,1.0414,1.301,0.45,,0.3663,1,0,Z_Scratch
3.0,15.0,221100.0,221142.0,294.0,35.0,42.0,20642.0,47.0,,1356.0,70.0,0.0044,0.4167,0.2857,0.0088,0.3429,1.0,1.0,2.4683,1.0792,1.6233,0.7143,,0.7933,1,0,Z_Scratch
16.0,24.0,240377.0,240390.0,71.0,12.0,13.0,6820.0,86.0,110.0,1356.0,70.0,0.0236,0.3173,0.6154,0.0059,0.6667,1.0,1.0,1.8513,0.9031,1.1139,0.3846,-0.2496,0.2105,1,0,Z_Scratch
144.0,150.0,254652.0,254670.0,56.0,16.0,19.0,6593.0,109.0,126.0,1354.0,70.0,0.2127,0.4815,0.3333,0.0044,0.375,0.9474,1.0,1.7482,0.7782,1.2553,0.6667,-0.0802,0.215,1,0,Z_Scratch
30.0,39.0,274230.0,274244.0,54.0,17.0,15.0,5912.0,97.0,132.0,1354.0,70.0,0.0443,0.5714,0.6429,0.0066,0.5294,0.9333,1.0,1.7324,0.9542,1.1461,0.3571,-0.1447,0.2359,1,0,Z_Scratch
63.0,82.0,287835.0,287869.0,400.0,49.0,42.0,35427.0,78.0,101.0,1356.0,70.0,0.0929,0.3808,0.5588,0.014,0.3878,0.8095,1.0,2.6021,1.2787,1.5315,0.4412,-0.3081,0.9082,1,0,Z_Scratch
166.0,174.0,303149.0,303167.0,82.0,22.0,21.0,9467.0,105.0,127.0,1358.0,70.0,0.2445,0.4306,0.4444,0.0059,0.3636,0.8571,1.0,1.9138,0.9031,1.2553,0.5556,-0.098,0.2583,1,0,Z_Scratch
158.0,168.0,319303.0,319317.0,69.0,14.0,14.0,7659.0,98.0,125.0,1358.0,70.0,0.2327,0.5071,0.7143,0.0074,0.7143,1.0,1.0,1.8389,1.0,1.1461,0.2857,-0.1328,0.2532,1,0,Z_Scratch
174.0,194.0,334304.0,334316.0,114.0,38.0,21.0,13595.0,106.0,134.0,1354.0,70.0,0.257,0.525,0.6,0.0148,0.5263,0.5714,0.0,2.0569,1.301,1.0792,-0.4,-0.0683,0.3977,1,0,Z_Scratch
513.0,529.0,350481.0,350500.0,158.0,28.0,19.0,15719.0,89.0,111.0,1354.0,70.0,0.7577,0.4803,0.8421,0.0118,0.5714,1.0,1.0,2.1987,1.2041,1.2787,0.1579,-0.2228,0.5029,1,0,Z_Scratch
25.0,37.0,362724.0,362736.0,57.0,15.0,12.0,4557.0,70.0,,1354.0,70.0,0.0369,0.6042,1.0,0.0089,0.8,1.0,0.5,1.7559,1.0792,1.0792,0.0,-0.3754,0.2583,1,0,Z_Scratch
9.0,18.0,374580.0,374591.0,74.0,15.0,11.0,4347.0,36.0,,1356.0,70.0,0.0133,0.2525,0.8182,0.0066,0.6,1.0,1.0,1.8692,0.9542,1.0414,0.1818,,0.2051,1,0,Z_Scratch
185.0,199.0,387402.0,387414.0,75.0,23.0,12.0,8535.0,104.0,127.0,1356.0,70.0,0.2729,0.5536,0.8571,0.0103,0.6087,1.0,0.0,1.8751,1.1461,1.0792,-0.1429,-0.1109,0.2901,1,0,Z_Scratch
134.0,156.0,411630.0,411717.0,787.0,94.0,94.0,85268.0,94.0,124.0,1356.0,70.0,0.1976,0.5888,0.2529,0.0162,0.234,0.9255,1.0,2.896,1.3424,1.9395,0.7471,-0.1535,1.0,1,0,Z_Scratch
81.0,216.0,425023.0,425176.0,,,,,93.0,143.0,1358.0,70.0,0.1193,0.7566,0.8824,,0.1805,0.3796,1.0,3.7013,2.1303,2.1847,0.1177,-0.0496,1.0,1,0,Z_Scratch
385.0,408.0,439180.0,439212.0,353.0,65.0,40.0,34230.0,84.0,111.0,1356.0,70.0,0.5678,0.5204,0.7188,0.017,0.3539,0.8,1.0,2.5478,1.3617,1.5051,0.2813,-0.2424,0.9474,1,0,Z_Scratch
34.0,42.0,451067.0,451079.0,59.0,13.0,12.0,5608.0,85.0,103.0,1354.0,70.0,0.0502,0.3854,0.6667,0.0059,0.6154,1.0,1.0,1.7708,0.9031,1.0792,0.3333,-0.2574,0.2018,1,0,Z_Scratch
1147.0,1160.0,463836.0,463848.0,74.0,19.0,13.0,8915.0,109.0,132.0,1354.0,70.0,0.2866,0.5256,0.9231,0.0096,0.6842,0.9231,0.0,1.8692,1.1139,1.0792,-0.0769,-0.0588,0.2739,1,0,Z_Scratch
260.0,272.0,477075.0,477082.0,55.0,12.0,7.0,6106.0,101.0,124.0,1356.0,70.0,0.3835,0.3452,0.5833,0.0088,1.0,1.0,0.0,1.7404,1.0792,0.8451,-0.4167,-0.1327,0.1892,1,0,Z_Scratch
1.0,16.0,494893.0,494946.0,397.0,50.0,56.0,21964.0,33.0,,1354.0,70.0,0.0015,0.5006,0.283,0.0111,0.3,0.9464,1.0,2.5988,1.1761,1.7243,0.717,,0.9639,1,0,Z_Scratch
225.0,244.0,506783.0,506794.0,123.0,28.0,16.0,13148.0,95.0,118.0,1356.0,70.0,0.3319,0.4115,0.5789,0.014,0.6786,0.6875,0.0,2.0899,1.2787,1.0414,-0.4211,-0.1649,0.3494,1,0,Z_Scratch
369.0,380.0,518261.0,518272.0,78.0,24.0,12.0,8388.0,95.0,119.0,1356.0,70.0,0.5443,0.3554,1.0,0.0081,0.4583,0.9167,0.5,1.8921,1.0414,1.0414,0.0,-0.1599,0.23,1,0,Z_Scratch
436.0,442.0,530968.0,530985.0,63.0,17.0,17.0,6374.0,90.0,116.0,1356.0,70.0,0.6431,0.3823,0.3529,0.0044,0.3529,1.0,1.0,1.7993,0.7782,1.2305,0.6471,-0.2096,0.2083,1,0,Z_Scratch
506.0,519.0,548929.0,548953.0,170.0,28.0,25.0,20000.0,105.0,126.0,1356.0,70.0,0.7463,0.4551,0.5417,0.0096,0.4643,0.96,1.0,2.2304,1.1139,1.3802,0.4583,-0.0809,0.5162,1,0,Z_Scratch
109.0,121.0,560425.0,560445.0,124.0,18.0,20.0,13549.0,97.0,124.0,1352.0,70.0,0.1612,0.4833,0.6,0.0089,0.6667,1.0,1.0,2.0934,1.0792,1.301,0.4,-0.1464,0.3977,1,0,Z_Scratch
49.0,71.0,573049.0,573118.0,884.0,106.0,98.0,83716.0,77.0,118.0,1356.0,70.0,0.0723,0.4177,0.3188,0.0162,0.2076,0.7041,1.0,2.9464,1.3424,1.8389,0.6812,-0.2601,0.9997,1,0,Z_Scratch
51.0,61.0,585861.0,585888.0,139.0,21.0,27.0,8233.0,40.0,,1356.0,70.0,0.0752,0.4852,0.3704,0.0074,0.4762,1.0,1.0,2.143,1.0,1.4314,0.6296,,0.4465,1,0,Z_Scratch
397.0,415.0,604478.0,604528.0,444.0,58.0,50.0,51661.0,97.0,134.0,1358.0,70.0,0.5847,0.5067,0.36,0.0132,0.3103,1.0,1.0,2.6474,1.2553,1.699,0.64,-0.091,0.9818,1,0,Z_Scratch
703.0,718.0,618132.0,618148.0,112.0,23.0,17.0,11154.0,87.0,111.0,1356.0,70.0,0.941,0.5333,0.9375,0.0111,0.6522,0.9412,1.0,2.0492,1.1761,1.2041,0.0625,-0.222,0.3977,1,0,Z_Scratch
405.0,416.0,634279.0,634288.0,71.0,15.0,10.0,8824.0,113.0,135.0,1358.0,70.0,0.5965,0.2828,0.8182,0.0081,0.7333,0.9,0.0,1.8513,1.0414,0.9542,-0.1818,-0.0291,0.2051,1,0,Z_Scratch
135.0,142.0,646729.0,646749.0,77.0,15.0,20.0,8235.0,97.0,124.0,1356.0,70.0,0.1991,0.45,0.35,0.0052,0.4667,1.0,1.0,1.8865,0.8451,1.301,0.65,-0.1645,0.2532,1,0,Z_Scratch
0.0,14.0,677297.0,677417.0,812.0,93.0,120.0,60260.0,51.0,,1358.0,70.0,0.0,0.5167,0.1167,0.0103,0.1505,1.0,1.0,2.9096,1.1461,2.0792,0.8833,,0.9999,1,0,Z_Scratch
10.0,42.0,697885.0,698089.0,,,,145129.0,22.0,,1358.0,70.0,0.0147,0.5551,0.1569,0.0236,0.1624,0.9855,1.0,3.463,1.5051,2.3096,0.8431,,1.0,1,0,Z_Scratch
10.0,32.0,718425.0,718521.0,964.0,106.0,103.0,53750.0,29.0,,1356.0,70.0,0.0148,0.5436,0.2292,0.0162,0.2076,0.932,1.0,2.9841,1.3424,1.9823,0.7708,,1.0,1,0,Z_Scratch
8.0,31.0,751592.0,751656.0,521.0,61.0,67.0,31515.0,43.0,,1358.0,70.0,0.0118,0.6461,0.3594,0.0169,0.3771,0.9552,1.0,2.7168,1.3617,1.8062,0.6406,,0.9996,1,0,Z_Scratch
216.0,250.0,763872.0,763947.0,938.0,117.0,94.0,110127.0,102.0,133.0,1356.0,70.0,0.3186,0.6322,0.4533,0.0251,0.2906,0.7979,1.0,2.9722,1.5315,1.8751,0.5467,-0.0828,1.0,1,0,Z_Scratch
34.0,139.0,776120.0,776424.0,,,,,82.0,148.0,1354.0,70.0,0.0502,,0.3454,,0.2234,0.8,1.0,3.635,2.0212,2.4829,0.6546,-0.1328,1.0,1,0,Z_Scratch
226.0,249.0,791161.0,791249.0,995.0,70.0,90.0,110993.0,95.0,133.0,1354.0,70.0,0.3338,0.5084,0.2614,0.017,0.3286,0.9778,1.0,2.9978,1.3617,1.9445,0.7386,-0.1285,1.0,1,0,Z_Scratch
174.0,194.0,802771.0,802822.0,585.0,101.0,56.0,63194.0,96.0,125.0,1352.0,70.0,0.2574,0.4265,0.3922,0.0148,0.198,0.9107,1.0,2.7672,1.301,1.7076,0.6078,-0.1561,0.9917,1,0,Z_Scratch
0.0,37.0,814236.0,814627.0,,,,,43.0,108.0,1352.0,70.0,0.0,0.496,0.0946,0.0274,0.0794,0.7295,1.0,3.8628,1.5682,2.5922,0.9054,-0.3475,1.0,1,0,Z_Scratch
2.0,27.0,830707.0,830795.0,1014.0,96.0,102.0,61231.0,40.0,,1356.0,70.0,0.003,0.5391,0.2841,0.0184,0.2604,0.8627,1.0,3.006,1.3979,1.9445,0.7159,,1.0,1,0,Z_Scratch
161.0,193.0,851460.0,851553.0,1784.0,90.0,99.0,,95.0,135.0,1354.0,70.0,0.2378,0.4005,0.3441,0.0236,0.3556,0.9394,1.0,3.2514,1.5051,1.9685,0.6559,-0.113,1.0,1,0,Z_Scratch
123.0,143.0,874488.0,874545.0,573.0,67.0,62.0,60005.0,90.0,126.0,1354.0,70.0,0.1817,0.4974,0.3509,0.0148,0.2985,0.9194,1.0,2.7582,1.301,1.7559,0.6491,-0.1819,0.9963,1,0,Z_Scratch
65.0,104.0,896899.0,897032.0,,,161.0,,82.0,133.0,1352.0,70.0,0.0962,0.4457,0.2932,0.0289,0.1931,0.8261,1.0,3.4586,1.5911,2.1239,0.7068,-0.1407,1.0,1,0,Z_Scratch
27.0,56.0,908862.0,908986.0,,107.0,129.0,,44.0,101.0,1354.0,70.0,0.0399,0.3095,0.2339,0.0214,0.271,0.9612,1.0,3.395,1.4624,2.0934,0.7661,-0.3758,1.0,1,0,Z_Scratch
244.0,275.0,923170.0,923211.0,709.0,84.0,55.0,83627.0,105.0,132.0,1352.0,70.0,0.3609,0.4422,0.7561,0.0229,0.369,0.7455,1.0,2.8507,1.4914,1.6128,0.2439,-0.0785,0.9984,1,0,Z_Scratch
144.0,164.0,936743.0,936828.0,1148.0,85.0,94.0,121595.0,89.0,132.0,1354.0,70.0,0.2127,0.3247,0.2353,0.0148,0.2353,0.9043,1.0,3.0599,1.301,1.9294,0.7647,-0.1725,0.9999,1,0,Z_Scratch
138.0,184.0,949306.0,949493.0,,,,,78.0,124.0,1358.0,70.0,0.2032,0.557,0.246,0.0339,0.1957,0.813,1.0,3.581,1.6628,2.2718,0.754,-0.2498,1.0,1,0,Z_Scratch
66.0,92.0,961682.0,961728.0,613.0,95.0,77.0,63480.0,90.0,117.0,1356.0,70.0,0.0974,0.4875,0.5652,0.0192,0.2737,0.5974,1.0,2.7875,1.415,1.6628,0.4348,-0.191,0.9974,1,0,Z_Scratch
